"ИД","ФАМИЛИЯ","ИМЯ","ОТЧЕСТВО","ПИН","ИНН","ДАТА_РОЖДЕНИЯ","ПОЛ","МЕСТО_РОЖДЕНИЯ","ИНОСТРАН","КТО_СОЗДАЛ","КОГДА_СОЗДАЛ","КТО_ИЗМЕНИЛ","КОГДА_ИЗМЕНИЛ","ДАТА_СМЕРТИ","ФИО"
160132,"Тихонов","Артем","Александрович",NULL,NULL,"1978-06-14 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121965,"Гуров",".","Рахматжонович",NULL,NULL,"1982-04-09 00:00:00","Ж",NULL,"2","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119330,"Яревская","Алина","Георгиевич",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
113959,"Зинатуллин","Цзиньсун","Владимировна",NULL,NULL,"1984-12-08 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137825,"Пономарев","Дмитрий","Анатольевич",NULL,NULL,"1988-12-20 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115354,"Путинцев","Юрий","Эдвардович",NULL,NULL,"1983-05-25 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
161264,"Воронина","Ольга","Александрович",NULL,NULL,"1980-04-22 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
157423,"Михайлова","Людмила","Алексеевич",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116485,"Платонов","Евгений","Алексеевич",NULL,NULL,"2064-04-22 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
130136,"Румянцев","Евгений","Борисович",NULL,NULL,"1979-11-15 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142110,"Григорьев","Игорь","Борисович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112900,"Попова","Дмитрий","Константинович",NULL,NULL,"1987-07-15 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137785,"Елькин","Михаил","Вадимович",NULL,NULL,"1980-09-29 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
160785,"Петров","Чао","Петровна",NULL,NULL,"1980-07-26 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
130774,"Сергеева",".","Михайловна",NULL,NULL,"1981-07-14 00:00:00","М",NULL,"2","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117997,"Никитин","Андрей","Павлович",NULL,NULL,"1992-07-29 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
130775,"Тарасов","Елена","Юрьевич",NULL,NULL,"1982-11-06 00:00:00","М",NULL,"2","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
146225,"Кузьмин",".","Андреевич",NULL,NULL,"1989-10-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
130152,"Колесников","Владимир","Александрович",NULL,NULL,"1983-01-01 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
144477,"Кожевников","Ростислав","Махди",NULL,NULL,"1986-05-17 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116563,"Якушев","Владимир","Анатольевич",NULL,NULL,"1985-01-01 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137455,"Перевезенцев","Александр","Анатольевич",NULL,NULL,"1985-04-20 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119290,"Смирнов","Артем","Сергеевич",NULL,NULL,"1981-03-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
159841,"Якимов","Сергей","Сергеевич",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
126510,"Богданова","Евгений","Вячеславович",NULL,NULL,"1993-11-20 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
103466,"Михеев","Юлия",".",NULL,NULL,"1993-07-08 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134340,"Тарасов","Вадим","Анатольевич",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
145457,"Нажиганов","Тимур",".",NULL,NULL,"1977-06-22 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
120529,"Захаров","Дмитрий","Михайлович",NULL,NULL,"2056-04-27 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
136712,"Тимофеев","Сергей","Николаевич",NULL,NULL,"1981-03-03 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
120154,"Гунченко","Елена","Дмитриевна",NULL,NULL,"1984-01-01 00:00:00","М",NULL,"1","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121805,"Вагин","Александр",".",NULL,NULL,"1993-06-17 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142246,"Валеев","Максим","Владимирович",NULL,NULL,"1985-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
154927,"Богданов","Евгений",".",NULL,NULL,"1993-05-12 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117838,"Балакшин","Андрей","Владимирович",NULL,NULL,"1982-11-18 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
114085,"Осипов","Дмитрий","Константинович",NULL,NULL,"1986-12-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
133749,"Зернов","Алексей","Александрович",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116559,"Тихомиров","Владимир","Владимирович",NULL,NULL,"1988-05-03 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134610,"Тарасов","Алексей","Владимирович",NULL,NULL,"1983-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
118677,"Егорова","Владимир","Витальевич",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
148579,"Трофимов","Александр","Ташпулатович",NULL,NULL,"1988-11-05 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137187,"Иванов",".","Юрьевич",NULL,NULL,"1993-02-23 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
114747,"Белов","Евгений",".",NULL,NULL,"1991-09-20 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137849,"Сафронов","Анна","Валерьевич",NULL,NULL,"1993-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121961,"Громов","Татьяна","Геннадьевич",NULL,NULL,"1984-12-08 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
152921,"Беликов","Игорь","Александрович",NULL,NULL,"1989-08-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
151424,"Козлов","Андрей","Игоревич",NULL,NULL,"1980-02-15 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
125654,"Газизов","Евгений","Алексеевич",NULL,NULL,"1987-03-17 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134615,"Дмитриев","Семен","Сергеевич",NULL,NULL,"1993-09-09 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
148812,"Боярский","Елена","Сергеевич",NULL,NULL,"1983-05-25 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
125598,"Лобанов","Михаил",".",NULL,NULL,"1982-03-17 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142441,"Василенко","Олег","Александрович",NULL,NULL,"1984-12-04 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142878,"Будько","Максим","Анатольевич",NULL,NULL,"1989-02-28 00:00:00","М",NULL,"2","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137882,"Ганеев","Евгений","Вячеславович",NULL,NULL,"1987-12-18 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
157372,"Юрков","Елена","Сергеевич",NULL,NULL,"1993-09-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121330,"Кулаков","Алексей","Андреевич",NULL,NULL,"1993-12-26 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137916,"Волков","Михаил","Алексеевич",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134493,"Дмитриев","Александр","Александрович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
111693,"Шевченко","Артем","Константинович",NULL,NULL,"2051-01-21 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115348,"Щербаков","Денис","Андреевич",NULL,NULL,"1992-11-09 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115343,"Чистякова","Егор","Николаевич",NULL,NULL,"1983-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117598,"Александров","Жучао","Дмитриевна",NULL,NULL,"1985-12-04 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142219,"Соколов","Георгий","Юрьевна",NULL,NULL,"1987-06-03 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117907,"Курбанова","Дмитрий","Анатольевич",NULL,NULL,"1992-12-25 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117832,"Фатеев","Прохор","Викторович",NULL,NULL,"1987-12-03 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
138998,"Лазарев","Ильдар","Владимировна",NULL,NULL,"1992-07-23 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
120865,"Черепанов","Иван","Андреевич",NULL,NULL,"1988-05-29 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117916,"Колосов","Андрей","Александрович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
126511,"Максимов","Евгений","Дамировна",NULL,NULL,"1979-08-16 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
161490,"Жданов","Ольга","Борисович",NULL,NULL,"1990-09-30 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
113914,"Васильев","Михаил","Сергеевич",NULL,NULL,"1978-09-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137858,"Сидорук","Ольга","Владимирович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119283,"Пименов","Денис","Владимирович",NULL,NULL,"1983-09-13 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142460,"Максимова","Михаил","Олегович",NULL,NULL,"1983-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
111827,"Анохин","Антон","Анатольевна",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112958,"Харитонова","Александр","Резоевна",NULL,NULL,"1989-04-26 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116497,"Фролов","Саймон Очепе","Александрович",NULL,NULL,"1988-12-05 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
118670,"Сергиенко","Андрей","Семеновна",NULL,NULL,"1986-05-08 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121786,"Лагунов",".","Александрович",NULL,NULL,"1979-11-23 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
120995,"Соколов","Алексей",".",NULL,NULL,"1989-08-06 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
153331,"Калинин","Виталий","Михайлович",NULL,NULL,"1986-01-13 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142296,"Козлов","Антон","Васильевич",NULL,NULL,"1989-07-10 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
143889,"Иванов",".","Иванович",NULL,NULL,"1985-04-29 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
114044,"Михайлов","Артем","Игоревич",NULL,NULL,"1989-08-12 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
157484,"Лукина","Юрий","Сергеевич",NULL,NULL,"1981-10-27 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
133165,"Рыбак","Михаил","Фянисович",NULL,NULL,"1989-02-21 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134658,"Субботин","Кирилл","Павлович",NULL,NULL,"1992-11-29 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
149610,"Ковалев","Владимир","Владимирович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"1","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121011,"Федосов","Тимур","Олегович",NULL,NULL,"1989-02-22 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
113901,"Бессмертный","Тимур","Анатольевич",NULL,NULL,"1987-07-14 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134412,"Тарасов","Дмитрий","Алексеевич",NULL,NULL,"1990-12-23 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
129272,"Бондаренко","Андрей","Александрович",NULL,NULL,"1987-07-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121823,"Иванов","Дмитрий","Сергеевна",NULL,NULL,"1987-12-14 00:00:00","М",NULL,"1","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119474,"Борисов","Сергей","Васильевич",NULL,NULL,"1987-02-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
133834,"Авдеев","Дмитрий","Борисович",NULL,NULL,"1984-01-14 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115411,"Калинин","Александра","Игоревна",NULL,NULL,"1985-03-03 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
131364,"Елесин","Андрей","Рафаилович",NULL,NULL,"1980-12-24 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116638,"Голубев","Юрий","Анатольевич",NULL,NULL,"1985-06-26 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
146303,"Серебряков","Ольга","Владимирович",NULL,NULL,"1993-06-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121008,"Букин","Александр","Владимирович",NULL,NULL,"1985-09-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
155497,"Громов","Роман","Викторович",NULL,NULL,"1988-04-30 00:00:00","М",NULL,"2","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116473,"Семенов","Антон","Александровна",NULL,NULL,"1992-08-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137751,"Гордеев","Дмитрий","Юрьевич",NULL,NULL,"1990-10-22 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
138999,"Погодин","Антон","Олегович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
132660,"Федоров","Елена","Николаевич",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
139409,"Седнев","Александр","Демьянович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"2","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
136914,"Хижняк","Александр","Андреевич",NULL,NULL,"1987-11-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
145655,"Клещевников","Виктория","Владимирович",NULL,NULL,"1988-02-25 00:00:00","М",NULL,"1","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116106,"Масич","Антон","Александрович",NULL,NULL,"1985-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137965,"Хижняк","Татьяна","Васильевич",NULL,NULL,"1994-08-04 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
133740,"Кирсанов","Екатерина","Владимирович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
133339,"Ларионова","Михаил","Викторович",NULL,NULL,"2062-05-29 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134495,"Фомина",".","Сергеевич",NULL,NULL,"1990-10-12 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
153362,"Дорошин","Дмитрий","Юрьевич",NULL,NULL,"1987-10-10 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
153301,"Путинцев","Роман","Леонидович",NULL,NULL,"1983-09-25 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116416,"Колесников","Юлия","Павловна",NULL,NULL,"1988-06-09 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137123,"Романовский","Лидия","Витальевич",NULL,NULL,"1983-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142408,"Иванов"," ","Александрович",NULL,NULL,"1989-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
152986,"Петров","Николай","Сергеевна",NULL,NULL,"1992-04-09 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
100673,"Иванов","Галина","Юхановна",NULL,NULL,"1991-05-12 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
